song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Red Roses,Lil Skies Featuring Landon Cube,69,69,20,20
The Champion,Carrie Underwood Featuring Ludacris,47,47,3,3
KEKE,"6ix9ine, Fetty Wap & A Boogie wit da Hoodie",43,43,8,8
Outside Today,YoungBoy Never Broke Again,31,31,19,19
My My My!,Troye Sivan,80,80,1,1
Tequila,Dan + Shay,21,21,35,35
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",21,21,20,20
IDGAF,Dua Lipa,49,49,23,23
El Bano,Enrique Iglesias Featuring Bad Bunny,98,98,1,1
God's Plan,Drake,1,1,36,36
Diplomatic Immunity,Drake,7,7,3,3
Mine,Bazzi,11,11,34,34
Sick Boy,The Chainsmokers,65,65,3,3
Supplies,Justin Timberlake,71,71,2,2
No Name,NF,82,82,1,1
Wait,Maroon 5,24,24,24,23
Rock,Plies,95,95,5,5
Say Something,Justin Timberlake Featuring Chris Stapleton,9,9,16,16
Walk It Talk It,Migos Featuring Drake,10,10,22,22
The Middle,"Zedd, Maren Morris & Grey",5,5,40,40
You Make It Easy,Jason Aldean,28,28,20,20
Narcos,Migos,36,36,15,15
BBO (Bad Bitches Only),Migos Featuring 21 Savage,48,48,2,2
Notice Me,Migos Featuring Post Malone,52,52,5,5
Supastars,Migos,53,53,1,1
White Sand,"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean",64,64,1,1
Gang Gang,Migos,73,73,1,1
New Freezer,Rich The Kid Featuring Kendrick Lamar,41,41,19,19
Higher We Go (Intro),Migos,83,83,1,1
Auto Pilot,Migos,85,85,1,1
Emoji A Chain,Migos,87,87,1,1
El Farsante,Ozuna & Romeo Santos,49,49,20,20
Most People Are Good,Luke Bryan,43,43,18,18
CC,Migos Featuring Gucci Mane,96,96,1,1
Pray For Me,The Weeknd & Kendrick Lamar,7,7,20,20
Man Of The Woods,Justin Timberlake,73,73,1,1
Dura,Daddy Yankee,43,43,21,21
Whatever It Takes,Imagine Dragons,12,12,27,26
Hardaway,Derez De'Shon,61,61,11,11
At The Club,Jacquees X DeJ Loaf,86,86,7,7
The Long Way,Brett Eldredge,65,65,12,12
Singles You Up,Jordan Davis,50,50,19,19
A Girl Like You,Easton Corbin,98,98,1,1
Look Alive,BlocBoy JB Featuring Drake,5,5,25,25
X,"ScHoolboy Q, 2 Chainz & Saudi",49,49,5,5
Plug Walk,Rich The Kid,13,13,20,20
The Ways,Khalid & Swae Lee,63,63,3,3
Paramedic!,SOB X RBE,65,65,4,4
Big Shot,Kendrick Lamar & Travis Scott,71,71,2,2
Friends,Marshmello & Anne-Marie,11,11,29,29
Black Panther,Kendrick Lamar,91,91,1,1
I Like Me Better,Lauv,27,27,39,39
Love Lies,Khalid & Normani,9,9,38,38
Get You,Daniel Caesar Featuring Kali Uchis,93,93,6,6
Psycho,Post Malone Featuring Ty Dolla $ign,1,1,37,37
44 More,Logic,22,22,5,5
Billy,6ix9ine,50,50,8,8
Want You Back,5 Seconds of Summer,61,61,1,1
RONDO,6ix9ine Featuring Tory Lanez & Young Thug,73,73,1,1
Booty,Blac Youngsta,73,73,5,5
She's With Me,High Valley,79,79,8,8
Break Up In The End,Cole Swindell,49,49,17,17
Make Me Feel,Janelle Monae,99,99,1,1
Sad!,XXXTENTACION,1,1,36,36
Top Off,"DJ Khaled Featuring JAY Z, Future & B",22,22,7,7
Everyday,Logic & Marshmello,29,29,13,13
No Excuses,Meghan Trainor,46,46,12,12
Changes,XXXTENTACION,18,18,20,20
Powerglide,Rae Sremmurd & Juicy J,28,28,17,17
X,Nicky Jam x J Balvin,41,41,21,21
Stranger Things,Joyner Lucas & Chris Brown,91,91,1,1
Tempo,Chris Brown,88,88,4,4
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,74,74,16,16
I Lived It,Blake Shelton,63,63,18,18
Broken Clocks,SZA,82,82,4,4
Zombie,Bad Wolves,54,54,18,18
Indica Badu,Logic Featuring Wiz Khalifa,56,56,1,1
Contra,Logic,60,60,1,1
NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,63,63,4,4
Overnight,Logic,68,68,1,1
66,Lil Yachty Featuring Trippie Redd,73,73,1,1
Midnight,Logic,74,74,1,1
Wassup,Logic Featuring Big Sean,83,83,1,1
Delicate,Taylor Swift,12,12,35,35
Yuck,Logic,87,87,1,1
Boom!,Lil Yachty Featuring Ugly God,88,88,1,1
BoomTrap Protocol,Logic,97,97,1,1
Warm It Up,Logic Featuring Young Sinatra,98,98,1,1
Freaky Friday,Lil Dicky Featuring Chris Brown,8,8,20,20
Moonlight,XXXTENTACION,13,13,20,20
Found / Tonight,Lin-Manuel Miranda & Ben Platt,49,49,1,1
The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,55,55,5,5
In My Blood,Shawn Mendes,11,11,23,23
Numb,XXXTENTACION,80,80,3,3
Infinity (888),XXXTENTACION Featuring Joey Bada$$,83,83,1,1
One Number Away,Luke Combs,34,34,20,20
Sit Next To Me,Foster the People,42,42,20,20
Going Down!,XXXTENTACION,95,95,1,1
Everybody Hates Me,The Chainsmokers,100,100,1,1
Say Amen (Saturday Night),Panic! At The Disco,60,60,3,3
Lost In Japan,Shawn Mendes X Zedd,48,48,7,7
Japan,Famous Dex,28,28,15,15
Up Down,Morgan Wallen Featuring Florida Georgia Line,49,49,20,20
For The First Time,Darius Rucker,58,58,10,10
No Roots,Alice Merton,84,84,3,3
Call Out My Name,The Weeknd,4,4,18,18
Be Careful,Cardi B,11,11,20,20
Try Me,The Weeknd,26,26,2,2
Wasted Times,The Weeknd,27,27,3,3
I Was Never There,The Weeknd Featuring Gesaffelstein,35,35,1,1
Hurt You,The Weeknd Featuring Gesaffelstein,43,43,1,1
Medicine,Queen Naija,45,45,20,20
Privilege,The Weeknd,52,52,1,1
Boo'd Up,Ella Mai,5,5,32,32
OKRA,"Tyler, The Creator",89,89,1,1
Take Back Home Girl,Chris Lane Featuring Tori Kelly,55,55,12,12
"Woman, Amen",Dierks Bentley,53,53,12,12
Proud,2 Chainz Featuring YG & Offset,96,96,2,2
Focus,H.E.R.,100,100,1,1
Nice For What,Drake,1,1,25,25
I Like It,"Cardi B, Bad Bunny & J Balvin",1,1,31,31
Drip,Cardi B Featuring Migos,21,21,10,10
I Do,Cardi B Featuring SZA,23,23,5,5
Ring,Cardi B Featuring Kehlani,28,28,16,16
Get Up 10,Cardi B,38,38,2,2
Best Life,Cardi B Featuring Chance the Rapper,39,39,3,3
Bickenhead,Cardi B,43,43,2,2
Thru Your Phone,Cardi B,50,50,3,3
She Bad,Cardi B & YG,57,57,2,2
Money Bag,Cardi B,58,58,2,2
Diamond Teeth Samurai,YoungBoy Never Broke Again,59,59,5,5
One Kiss,Calvin Harris & Dua Lipa,26,26,21,21
A$AP Forever,A$AP Rocky Featuring Moby,63,63,2,2
Barbie Tingz,Nicki Minaj,25,25,4,4
Get Along,Kenny Chesney,22,22,21,21
Chun-Li,Nicki Minaj,10,10,16,16
Alone,Halsey Featuring Big Sean & Stefflon Don,66,66,14,14
Esskeetit,Lil Pump,24,24,12,12
Cry Pretty,Carrie Underwood,48,48,12,12
Let Me,ZAYN,73,73,1,1
Guatemala,Swae Lee Featuring Slim Jxmmi,84,84,1,1
Anybody,Young Thug Featuring Nicki Minaj,89,89,1,1
Gotti,6ix9ine,99,99,1,1
No Tears Left To Cry,Ariana Grande,3,3,27,27
ATM,J. Cole,6,6,5,5
Kevin's Heart,J. Cole,8,8,5,5
KOD,J. Cole,10,10,12,12
Photograph,J. Cole,14,14,2,2
Motiv8,J. Cole,15,15,2,2
1985 (Intro To The Fall Off),J. Cole,20,20,2,2
The Cut Off,J. Cole Featuring kiLL edward,28,28,1,1
Brackets,J. Cole,30,30,1,1
Wake Me Up!,Avicii,4,34,54,1
Window Pain (Outro),J. Cole,41,41,1,1
Friends,J. Cole Featuring kiLL edward,46,46,1,1
Once An Addict (Interlude),J. Cole,47,47,1,1
Intro,J. Cole,53,53,1,1
OTW,"Khalid, Ty Dolla $ign & 6LACK",57,57,18,18
Babe,Sugarland Featuring Taylor Swift,72,72,2,2
Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",36,36,21,21
Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,36,36,9,9
Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,66,66,13,13
Close,Rae Sremmurd & Travis Scott,98,98,1,1
Better Now,Post Malone,3,3,28,28
Paranoid,Post Malone,11,11,6,6
Rich & Sad,Post Malone,14,14,6,6
Spoil My Night,Post Malone Featuring Swae Lee,15,15,5,5
Ball For Me,Post Malone Featuring Nicki Minaj,16,16,14,14
Stay,Post Malone,17,17,4,4
Same Bitches,Post Malone Featuring G-Eazy & YG,20,20,3,3
Zack And Codeine,Post Malone,23,23,3,3
Over Now,Post Malone,24,24,3,3
Takin' Shots,Post Malone,29,29,3,3
92 Explorer,Post Malone,40,40,3,3
Otherside,Post Malone,46,46,2,2
Blame It On Me,Post Malone,47,47,2,2
Sugar Wraith,Post Malone,57,57,1,1
Famous,Mason Ramsey,62,62,2,2
Jonestown (Interlude),Post Malone,73,73,1,1
Overdose,YoungBoy Never Broke Again,42,42,9,9
Ye vs The People,Kanye West Featuring T.I.,85,85,1,1
This Is America,Childish Gambino,1,1,17,17
Watch,Travis Scott Featuring Lil Uzi Vert & Kanye West,16,16,5,5
Beautiful Crazy,Luke Combs,58,58,4,4
Youth,Shawn Mendes Featuring Khalid,65,65,2,2
Done For Me,Charlie Puth Featuring Kehlani,53,53,9,9
Gucci Flip Flops,Bhad Bhabie Featuring Lil Yachty,79,79,3,3
Mercy,Brett Young,29,29,20,20
Preach,YoungBoy Never Broke Again,98,98,1,1
Shoota,Playboi Carti Featuring Lil Uzi Vert,46,46,4,4
Yes Indeed,Lil Baby & Drake,6,6,26,26
Back To You,Selena Gomez,18,18,26,26
Lucid Dreams,Juice WRLD,2,2,26,26
Me Niego,Reik Featuring Ozuna & Wisin,77,77,3,3
Lust,Lil Skies,87,87,4,4
All Girls Are The Same,Juice WRLD,41,41,20,20
Fake Love,BTS,10,10,6,6
Change Lanes,Kevin Gates,68,68,1,1
Like That,Kris Wu,73,73,1,1
Southside,Lil Baby,79,79,1,1
Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,74,74,6,6
Let It Sing,Kevin Gates,82,82,1,1
Sangria Wine,Pharrell Williams x Camila Cabello,83,83,1,1
Welcome To The Party,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",78,78,4,4
Champion,Nav Featuring Travis Scott,86,86,1,1
Downtown's Dead,Sam Hunt,94,94,2,2
Don't Go Breaking My Heart,Backstreet Boys,63,63,10,10
I'm Upset,Drake,7,7,16,16
Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,45,45,8,8
TATI,6ix9ine Featuring DJ SPINKING,46,46,5,5
Infrared,Pusha T,65,65,1,1
Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",16,16,23,23
If You Know You Know,Pusha T,73,73,1,1
What Would Meek Do?,Pusha T Featuring Kanye West,75,75,1,1
Dinero,Jennifer Lopez Featuring DJ Khaled & Cardi B,80,80,1,1
Taste,Tyga Featuring Offset,8,8,24,24
Lovely,Billie Eilish & Khalid,78,78,5,5
I Was Jack (You Were Diane),Jake Owen,43,43,11,11
Girls Like You,Maroon 5 Featuring Cardi B,1,1,24,24
High Hopes,Panic! At The Disco,11,11,14,14
The Games We Play,Pusha T,100,100,1,1
Yikes,Kanye West,8,8,5,5
All Mine,Kanye West,11,11,9,9
Ghost Town,Kanye West Featuring PARTYNEXTDOOR,16,16,2,2
Wouldn't Leave,Kanye West Featuring PARTYNEXTDOOR,24,24,2,2
Violent Crimes,Kanye West,27,27,2,2
I Thought About Killing You,Kanye West,28,28,1,1
No Mistakes,Kanye West,36,36,1,1
Simple,Florida Georgia Line,32,32,20,20
Must've Never Met You,Luke Combs,81,81,1,1
Humility,Gorillaz Featuring George Benson,85,85,1,1
Africa,Weezer,51,51,15,15
Youngblood,5 Seconds of Summer,7,7,23,23
Sin Pijama,Becky G + Natti Natasha,70,70,12,12
Reborn,KIDS SEE GHOSTS,39,39,2,2
4th Dimension,KIDS SEE GHOSTS Featuring Louis Prima,42,42,1,1
Feel The Love,KIDS SEE GHOSTS,47,47,1,1
"Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,62,62,1,1
Fire,KIDS SEE GHOSTS,67,67,1,1
Cudi Montage,KIDS SEE GHOSTS,69,69,1,1
KIDS SEE GHOSTS,KIDS SEE GHOSTS,73,73,1,1
Lose It,Kane Brown,53,53,17,17
Rich Sex,Nicki Minaj Featuring Lil Wayne,56,56,2,2
I Know You,Lil Skies Featuring Yung Pinch,79,79,3,3
Apes**t,The Carters,13,13,15,15
Everybody Dies In Their Nightmares,XXXTENTACION,42,42,7,3
Bed,Nicki Minaj Featuring Ariana Grande,42,42,10,10
Bigger > You,"2 Chainz, Drake & Quavo",53,53,2,2
DDU-DU DDU-DU,BLACKPINK,55,55,1,1
Born To Be Yours,Kygo & Imagine Dragons,74,74,2,2
Boss,The Carters,77,77,2,2
Ocean,Martin Garrix Featuring Khalid,78,78,5,5
Hope,XXXTENTACION,70,70,2,2
Summer,The Carters,84,84,1,1
Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,32,32,19,19
Nice,The Carters,95,95,1,1
Cop Shot The Kid,Nas Featuring Kanye West,96,96,1,1
Friends,The Carters,99,99,1,1
Sober,Demi Lovato,47,47,3,3
Legends,Juice WRLD,65,65,2,2
Coming Home,Keith Urban Featuring Julia Michaels,50,50,7,7
Life Changes,Thomas Rhett,36,36,14,14
The Light Is Coming,Ariana Grande Featuring Nicki Minaj,89,89,2,2
Solo,Clean Bandit Featuring Demi Lovato,58,58,13,13
Nonstop,Drake,2,2,19,19
In My Feelings,Drake,1,1,19,19
Emotionless,Drake,8,8,4,4
Don't Matter To Me,Drake Featuring Michael Jackson,9,9,5,5
Mob Ties,Drake,13,13,8,8
Elevate,Drake,14,14,3,3
Survival,Drake,17,17,2,2
Can't Take A Joke,Drake,18,18,4,4
Talk Up,Drake Featuring Jay-Z,20,20,3,3
8 Out Of 10,Drake,21,21,3,3
Sandra's Rose,Drake,27,27,2,2
Summer Games,Drake,28,28,2,2
Blue Tint,Drake,30,30,3,3
Jaded,Drake,32,32,2,2
Is There More,Drake,36,36,2,2
That's How You Feel,Drake,37,37,2,2
Peak,Drake,38,38,2,2
After Dark,Drake Featuring Static Major & Ty Dolla $ign,41,41,3,3
Finesse,Drake,42,42,2,2
Ratchet Happy Birthday,Drake,51,51,1,1
Final Fantasy,Drake,56,56,1,1
March 14,Drake,57,57,1,1
Karma,Queen Naija,63,63,2,2
Kiss Somebody,Morgan Evans,53,53,8,8
"Sunrise, Sunburn, Sunset",Luke Bryan,35,35,16,16
Hotel Key,Old Dominion,48,48,19,19
Growing Pains,Alessia Cara,65,65,8,8
Wifi Lit,Future,53,53,1,1
Jumpsuit,Twenty One Pilots,50,50,4,4
31 Days,Future,65,65,2,2
Cuddle My Wrist,Future,71,71,1,1
Millidelphia,Meek Mill Featuring Swizz Beatz,73,73,1,1
Racks Blue,Future,76,76,1,1
Dangerous,Meek Mill Featuring Jeremih & PnB Rock,64,64,12,12
Drug Addicts,Lil Pump,83,83,1,1
Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,52,52,18,18
Kream,Iggy Azalea Feauring Tyga,96,96,1,1
God Is A Woman,Ariana Grande,8,8,17,17
Summertime Magic,Childish Gambino,44,44,5,5
You Say,Lauren Daigle,44,44,17,17
Eastside,"Benny Blanco, Halsey & Khalid",18,18,17,17
Wasted,Juice WRLD Featuring Lil Uzi Vert,67,67,6,6
Desperate Man,Eric Church,68,68,13,13
Hopeless Romantic,Wiz Khalifa Featuring Swae Lee,72,72,7,7
Fr Fr,Wiz Khalifa Featuring Lil Skies,73,73,1,1
Nico And The Niners,Twenty One Pilots,79,79,2,2
Broken,lovelytheband,29,29,17,17
Hooked,Dylan Scott,48,48,11,11
Ocean,TK Kravitz Featuring Jacqueez,76,76,3,3
1942,G-Eazy Featuring Yo Gotti & YBN Nahmir,70,70,8,8
I'm A Mess,Bebe Rexha,35,35,17,17
Remind Me To Forget,Kygo Featuring Miguel,63,63,11,11
FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,3,3,16,16
Natural,Imagine Dragons,13,13,16,16
I Might Need Security,Chance the Rapper,60,60,1,1
Level Up,Ciara,59,59,6,6
Best Part,Daniel Caesar Featuring H.E.R.,75,75,16,16
Nevermind,Dennis Lloyd,86,86,4,4
You Should See Me In A Crown,Billie Eilish,93,93,1,1
Lie,NF,51,51,15,15
No Brainer,"DJ Khaled Featuring Justin Bieber, Chance the Rapper & Quavo",5,5,15,15
One Day,Logic Featuring Ryan Tedder,80,80,1,1
Side Effects,The Chainsmokers Featuring Emily Warren,66,66,6,6
That's On Me,Yella Beezy,57,57,15,15
Handgun,YG Featuring A$AP Rocky,98,98,2,2
Drunk Me,Mitchell Tenpenny,58,58,13,13
Sicko Mode,Travis Scott,2,2,14,14
Stargazing,Travis Scott,8,8,8,8
Carousel,Travis Scott,24,24,2,2
Yosemite,Travis Scott,25,25,8,8
R.I.P Screw,Travis Scott,26,26,2,2
Stop Trying To Be God,Travis Scott,27,27,2,2
Wake Up,Travis Scott,30,30,2,2
No Bystanders,Travis Scott,31,31,2,2
5% Tint,Travis Scott,36,36,2,2
Can't Say,Travis Scott,38,38,2,2
NC-17,Travis Scott,41,41,1,1
Who? What!,Travis Scott,43,43,1,1
Skeletons,Travis Scott,47,47,1,1
Astrothunder,Travis Scott,48,48,1,1
Butterfly Effect,Travis Scott,50,50,23,1
Houstonfornication,Travis Scott,53,53,1,1
Beautiful,Bazzi Featuring Camila Cabello,31,31,14,14
Coffee Bean,Travis Scott,68,68,1,1
Could've Been,H.E.R. Featuring Bryson Tiller,76,76,1,1
Trip,Ella Mai,11,11,14,14
Lean Wit Me,Juice WRLD,68,68,8,8
Barbie Dreams,Nicki Minaj,18,18,7,7
Taking A Walk,Trippie Redd,46,46,3,3
Majesty,Nicki Minaj Featuring Eminem & Labrinth,58,58,1,1
