song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Neighbors,J. Cole,13,13,6,6
Change,J. Cole,21,21,2,2
"She's Mine, Pt. 1",J. Cole,22,22,2,2
For Whom The Bell Tolls,J. Cole,23,23,2,2
Ville Mentality,J. Cole,24,24,2,2
4 Your Eyez Only,J. Cole,29,29,1,1
Foldin Clothes,J. Cole,30,30,2,2
She's Mine Pt. 2,J. Cole,34,34,1,1
Just Hold On,Steve Aoki & Louis Tomlinson,52,52,6,6
Everybody Dies,J. Cole,57,57,1,1
Darlin' Don't Go,Sundance Head,67,67,1,1
Deja Vu,Post Malone Featuring Justin Bieber,75,77,2,1
Congratulations,Post Malone Featuring Quavo,8,8,46,46
At Last,Sundance Head,89,89,1,1
Both,Gucci Mane Featuring Drake,41,41,22,22
Feliz Navidad,Jose Feliciano,44,44,1,1
"Mary, Did You Know?",Pentatonix,26,45,7,1
A Holly Jolly Christmas,Burl Ives,46,46,1,1
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",38,47,8,1
It's The Most Wonderful Time Of The Year,Andy Williams,48,48,1,1
Last Christmas,Wham!,41,41,2,2
Party,Chris Brown Featuring Usher & Gucci Mane,40,40,20,20
OTW,DJ Luke Nasty,71,71,8,8
Red Opps,21 Savage,74,74,5,5
Swang,Rae Sremmurd,26,26,26,26
Careless Whisper,Wham! Featuring George Michael,1,33,22,1
Faith,George Michael,1,47,21,1
Moves,Big Sean,38,38,19,19
Seein' Red,Dustin Lynch,55,55,9,9
iSpy,Kyle Featuring Lil Yachty,4,4,30,30
Think A Little Less,Michael Ray,54,54,16,16
No Flockin,Kodak Black,95,95,1,1
Timeless,A Boogie wit da Hoodie Featuring DJ SPINKING,86,86,4,4
Way Down We Go,Kaleo,54,54,8,8
Hate U Love U,Olivia O'Brien,99,99,1,1
Shaky Shaky,Daddy Yankee,88,88,2,2
Sober Saturday Night,Chris Young Featuring Vince Gill,47,47,11,11
Beibs In The Trap,Travis Scott,90,90,3,3
I Got You,Bebe Rexha,43,43,11,11
The Weekend,Brantley Gilbert,64,64,20,20
Water,Ugly God,80,80,4,4
Shape Of You,Ed Sheeran,1,1,44,44
Castle On The Hill,Ed Sheeran,6,6,33,33
Location,Khalid,16,16,43,43
Drinkin' Too Much,Sam Hunt,89,89,1,1
Today,Brad Paisley,67,67,11,10
If The Boot Fits,Granger Smith,80,80,3,3
Paris,The Chainsmokers,6,6,20,20
T-Shirt,Migos,19,19,25,25
Not Afraid Anymore,Halsey,77,77,1,1
Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,43,43
Say It,Flume Featuring Tove Lo,60,94,4,2
Not Nice,PARTYNEXTDOOR,82,82,7,7
Black,Dierks Bentley,56,56,19,19
Down,Marian Hill,21,21,17,17
Fast,Luke Bryan,58,58,13,13
Guys My Age,Hey Violet,68,68,5,5
Road Less Traveled,Lauren Alaina,67,67,12,12
Issues,Julia Michaels,11,11,29,29
Good Drank,2 Chainz x Gucci Mane x Quavo,70,70,16,16
Any Ol' Barstool,Jason Aldean,52,52,18,18
Dancing On My Own,Calum Scott,93,93,2,2
Running Back,Wale Featuring Lil Wayne,100,100,1,1
Body Like A Back Road,Sam Hunt,6,6,41,41
Slippery,Migos Featuring Gucci Mane,29,29,21,21
Kelly Price,Migos Featuring Travis Scott,58,58,2,2
Call Casting,Migos,62,62,1,1
Run Up,Major Lazer Featuring PARTYNEXTDOOR & Nicki Minaj,66,66,1,1
I'm Better,Missy Elliott Featuring Lamb,71,71,1,1
Get Right Witcha,Migos,72,72,1,1
Scared To Be Lonely,Martin Garrix & Dua Lipa,76,76,14,14
Culture,Migos Featuring DJ Khaled,93,93,1,1
El Amante,Nicky Jam,92,92,15,15
Some Kind Of Drug,G-Eazy Featuring Marc E. Bassy,97,97,3,3
No Favors,Big Sean Featuring Eminem,22,22,3,3
Believer,Imagine Dragons,4,4,40,40
Bad Romance,Lady Gaga,2,50,35,1
My Old Man,Zac Brown Band,68,68,4,4
Sacrifices,Big Sean Featuring Migos,70,70,1,1
Halfway Off The Balcony,Big Sean,74,74,1,1
Jump Out The Window,Big Sean,76,76,1,1
Owe Me,Big Sean,86,86,1,1
Beauty And The Beast,Ariana Grande & John Legend,87,87,1,1
I Don't,Mariah Carey Featuring YG,89,89,1,1
Now & Later,Sage The Gemini,93,93,1,1
In Case You Didn't Know,Brett Young,19,19,28,28
Look At Me!,XXXTENTACION,34,34,20,20
Light,Big Sean Featuring Jeremih,97,97,1,1
Chained To The Rhythm,Katy Perry Featuring Skip Marley,4,4,15,15
Cold,Maroon 5 Featuring Future,16,16,20,20
The Fighter,Keith Urban Featuring Carrie Underwood,38,38,23,22
Bom Bidi Bom,Nick Jonas & Nicki Minaj,54,54,1,1
Shining,DJ Khaled Featuring Beyonce & JAY Z,57,57,14,14
Helium,Sia,71,71,1,1
Heroe Favorito,Romeo Santos,77,77,1,1
Everything 1K,Kodak Black,84,84,1,1
Everyday,Ariana Grande Featuring Future,55,55,7,7
Rolex,Ayo & Teo,20,20,25,25
Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,72,72,3,3
It Ain't Me,Kygo x Selena Gomez,10,10,29,29
Yeah Boy,Kelsea Ballerini,65,65,13,13
Hurricane,Luke Combs,31,31,22,22
Tunnel Vision,Kodak Black,6,6,20,20
How Would You Feel (Paean),Ed Sheeran,41,41,2,2
Love,Lana Del Rey,44,44,2,2
Draco,Future,46,46,8,8
Mask Off,Future,5,5,31,31
Heavy,Linkin Park Featuring Kiiara,45,45,19,19
Rent Money,Future,54,54,1,1
Something Just Like This,The Chainsmokers & Coldplay,3,3,38,38
Super Trapper,Future,91,91,1,1
Zoom,Future,99,99,1,1
Stay,Zedd & Alessia Cara,7,7,31,31
Slide,Calvin Harris Featuring Frank Ocean & Migos,25,25,20,20
Selfish,Future Featuring Rihanna,37,37,10,10
Comin Out Strong,Future Featuring The Weeknd,48,48,3,3
Make Love,Gucci Mane & Nicki Minaj,78,78,1,1
Losin Control,Russ,62,62,19,19
"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,46,46,19,19
Hometown Girl,Josh Turner,56,56,16,16
Green Light,Lorde,19,19,9,9
Perfect,Ed Sheeran,8,8,11,11
Dive,Ed Sheeran,49,49,2,2
Galway Girl,Ed Sheeran,53,53,5,5
Happier,Ed Sheeran,59,59,2,2
New Man,Ed Sheeran,72,72,1,1
Supermarket Flowers,Ed Sheeran,75,75,1,1
What Do I Know?,Ed Sheeran,83,83,1,1
Eraser,Ed Sheeran,90,90,1,1
Hearts Don't Break Around Here,Ed Sheeran,93,93,1,1
Barcelona,Ed Sheeran,96,96,1,1
No Frauds,Nicki Minaj With Drake & Lil Wayne,14,14,7,7
Regret In Your Tears,Nicki Minaj,61,61,1,1
Changed It,Nicki Minaj With Lil Wayne,71,71,1,1
Chanel,Frank Ocean,72,72,1,1
Liability,Lorde,78,78,1,1
Prblms,6LACK,72,72,8,8
Passionfruit,Drake,8,8,20,20
Portland,Drake Featuring Quavo & Travis Scott,9,9,16,16
Free Smoke,Drake,18,18,4,4
Gyalchester,Drake,29,29,11,11
Teenage Fever,Drake,35,35,4,4
Sacrifices,Drake Featuring 2 Chainz & Young Thug,36,36,3,3
Blem,Drake,38,38,4,4
No Long Talk,Drake Featuring Giggs,40,40,2,2
Get It Together,Drake Featuring Jorja Smith & Black Coffee,45,45,2,2
KMT,Drake Featuring Giggs,48,48,2,2
Jorja Interlude,Drake,49,49,2,2
4422,Drake Featuring Sampha,50,50,2,2
Madiba Riddim,Drake,51,51,2,2
Glow,Drake Featuring Kanye West,54,54,2,2
Do Not Disturb,Drake,60,60,2,2
Nothings Into Somethings,Drake,61,61,2,2
Ice Melts,Drake Featuring Young Thug,62,62,2,2
Lose You,Drake,64,64,1,1
Since Way Back,Drake Featuring PARTYNEXTDOOR,70,70,1,1
Skepta Interlude,Drake,76,76,1,1
Can't Have Everything,Drake,82,82,2,2
At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,60,60,8,8
Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,97,97,1,1
Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,29,29,20,20
The Heart Part 4,Kendrick Lamar,22,22,2,2
XO TOUR Llif3,Lil Uzi Vert,7,7,33,33
Speak To A Girl,Tim McGraw & Faith Hill,61,61,2,2
Still Got Time,ZAYN Featuring PARTYNEXTDOOR,66,66,3,3
Humble.,Kendrick Lamar,1,1,32,32
Craving You,Thomas Rhett Featuring Maren Morris,39,39,20,20
Everybody,Logic,59,59,2,2
You Look Good,Lady Antebellum,59,59,20,20
Tin Man,Miranda Lambert,75,75,1,1
Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",81,81,9,9
First Day Out,Tee Grizzley,48,48,20,20
The One,The Chainsmokers,78,78,2,2
Conscience,Kodak Black Featuring Future,93,93,1,1
Drowning,A Boogie wit da Hoodie Featuring Kodak Black,38,38,21,21
Heatstroke,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",96,96,1,1
How Not To,Dan + Shay,57,57,14,14
Human,Rag'n'Bone Man,74,74,7,7
Sign Of The Times,Harry Styles,4,4,13,13
Now Or Never,Halsey,17,17,20,20
Unforgettable,French Montana Featuring Swae Lee,3,3,31,31
Everyday We Lit,Yfn Lucci Featuring PnB Rock,33,33,20,20
Cake,Flo Rida & 99 Percent,73,73,6,6
Bar At The End Of The World,Kenny Chesney,92,92,1,1
Weak,AJR,73,73,11,11
If I Told You,Darius Rucker,53,53,11,11
Flatliner,Cole Swindell,56,56,18,18
DNA.,Kendrick Lamar,4,4,20,20
Loyalty.,Kendrick Lamar Featuring Rihanna,14,14,26,26
Element.,Kendrick Lamar,16,16,11,11
Love.,Kendrick Lamar Featuring Zacari,18,18,20,20
Yah.,Kendrick Lamar,32,32,3,3
XXX.,Kendrick Lamar Featuring U2,33,33,3,3
Feel.,Kendrick Lamar,35,35,2,2
Pride.,Kendrick Lamar,37,37,2,2
The Cure,Lady Gaga,39,39,14,14
Lust.,Kendrick Lamar,42,42,2,2
Fear.,Kendrick Lamar,50,50,2,2
Blood.,Kendrick Lamar,54,54,1,1
God.,Kendrick Lamar,58,58,2,2
Duckworth.,Kendrick Lamar,63,63,1,1
Good Life,G-Eazy & Kehlani,59,59,5,5
Peek A Boo,Lil Yachty Featuring Migos,78,78,4,4
Black SpiderMan,Logic Featuring Damian Lemar Hudson,87,87,1,1
Broken Halos,Chris Stapleton,92,92,2,2
The Night We Met,Lord Huron,84,84,4,4
There's Nothing Holdin' Me Back,Shawn Mendes,6,6,29,29
Lust For Life,Lana Del Rey Featuring The Weeknd,64,64,1,1
Attention,Charlie Puth,5,5,29,29
Do Re Mi,Blackbear,40,40,22,22
Hard Times,Paramore,90,90,1,1
My Girl,Dylan Scott,39,39,20,20
I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance the Rapper & Lil Wayne",1,1,22,22
1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3,3,28,28
First Time,Kygo & Ellie Goulding,67,67,1,1
Thunder,Imagine Dragons,5,5,28,28
Bon Appetit,Katy Perry Featuring Migos,59,59,6,6
Privacy,Chris Brown,62,62,17,17
Slow Hands,Niall Horan,11,11,28,28
Magnolia,Playboi Carti,29,29,20,20
Sweet Creature,Harry Styles,93,93,1,1
Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,76,76,10,10
Malibu,Miley Cyrus,10,10,15,15
Every Time I Hear That Song,Blake Shelton,56,56,11,11
Either Way,Chris Stapleton,89,89,2,2
Drinkin' Problem,Midland,45,45,20,20
Rollin,Calvin Harris Featuring Future & Khalid,62,62,4,4
Bad Liar,Selena Gomez,20,20,14,14
Whatever It Takes,Imagine Dragons,92,92,1,1
Felices Los 4,Maluma,48,48,20,20
No Promises,Cheat Codes Featuring Demi Lovato,38,38,23,23
Ghost In This House,Lauren Duski,98,98,1,1
Me Enamore,Shakira,83,83,2,2
Strip That Down,Liam Payne Featuring Quavo,10,10,25,25
Deja Vu,Lauren Duski,43,43,1,1
Swish Swish,Katy Perry Featuring Nicki Minaj,46,46,10,10
Crying In The Club,Camila Cabello,47,47,9,9
Money On You,Chris Blue,66,66,1,1
Yours If You Want It,Rascal Flatts,71,71,10,10
Most Girls,Hailee Steinfeld,58,58,16,16
The Dance,Lauren Duski,92,92,1,1
Boy,Lee Brice,94,94,1,1
Somethin Tells Me,Bryson Tiller,74,74,1,1
Self-Made,Bryson Tiller,85,85,1,1
Met Gala,Gucci Mane Featuring Offset,88,88,2,2
Don't Get Too High,Bryson Tiller,89,89,1,1
No Such Thing As A Broken Heart,Old Dominion,46,46,19,19
Run Me Dry,Bryson Tiller,91,91,1,1
There For You,Martin Garrix x Troye Sivan,94,94,1,1
No Longer Friends,Bryson Tiller,98,98,1,1
Butterfly Effect,Travis Scott,51,51,22,22
Strangers,Halsey Featuring Lauren Jauregui,100,100,1,1
Down,Fifth Harmony Featuring Gucci Mane,42,42,10,10
To The Max,DJ Khaled Featuring Drake,53,53,4,4
4 AM,2 Chainz Featuring Travis Scott,55,55,12,12
Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,51,51,13,13
Small Town Boy,Dustin Lynch,36,36,20,20
Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",87,87,3,3
It's Everyday Bro,Jake Paul Featuring Team 10,94,94,1,1
Somebody Else Will,Justin Moore,59,59,13,13
Nobody Else But You,Trey Songz,92,92,3,3
2U,David Guetta Featuring Justin Bieber,16,16,11,11
Love Galore,SZA Featuring Travis Scott,32,32,20,20
Do I Make You Wanna,Billy Currington,47,47,19,19
Escapate Conmigo,Wisin Featuring Ozuna,63,63,20,20
What Ifs,Kane Brown Featuring Lauren Alaina,26,26,22,22
It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",44,44,20,20
It Ain't My Fault,Brothers Osborne,79,79,16,16
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,21,21
Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",20,20,18,18
First Day Out,Kodak Black,61,61,1,1
Relationship,Young Thug Featuring Future,65,65,12,12
Feel It Still,Portugal. The Man,4,4,21,21
Real Hitta,Plies Featuring Kodak Black,100,100,1,1
Signs,Drake,36,36,6,6
Don't Quit,DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih,68,68,1,1
No Complaints,Metro Boomin Featuring Offset & Drake,71,71,5,5
On Everything,"DJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",88,88,1,1
Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,20,20
Mi Gente,J Balvin & Willy William Featuring Beyonce,3,3,19,19
Rake It Up,Yo Gotti Featuring Nicki Minaj,8,8,19,19
Bodak Yellow (Money Moves),Cardi B,1,1,19,19
Who Dat Boy,"Tyler, The Creator",87,87,1,1
Heartache On The Dance Floor,Jon Pardi,47,47,18,18
Extra Luv,Future Featuring YG,99,99,1,1
The Story Of O.J.,Jay-Z,23,23,3,3
Praying,Kesha,22,22,18,18
Bank Account,21 Savage,12,12,18,18
4:44,Jay-Z,35,35,2,2
Bam,"Jay-Z Featuring Damian ""Jr. Gong"" Marely",47,47,1,1
Family Feud,Jay-Z Featuring Beyonce,51,51,1,1
Sorry Not Sorry,Demi Lovato,6,6,18,18
Kill Jay Z,Jay-Z,55,55,1,1
Smile,Jay-Z Featuring Gloria Carter,56,56,1,1
Caught Their Eyes,Jay-Z Featuring Frank Ocean,63,63,1,1
Moonlight,Jay-Z,86,86,1,1
Glorious,Macklemore Featuring Skylar Grey,49,49,18,18
Marcy Me,Jay-Z,90,90,1,1
Get Low,Zedd & Liam Payne,91,91,1,1
Fetish,Selena Gomez Featuring Gucci Mane,27,27,12,12
Famous,21 Savage,94,94,1,1
A Lie,French Montana Featuring The Weeknd & Max B,75,75,1,1
Jerika,Jake Paul & Erika Costell Featuring Uncle Kade,86,86,1,1
Young Dumb & Broke,Khalid,25,25,17,17
Woman,Kesha Featuring The Dap-Kings Horns,96,96,1,1
Numb,Linkin Park,11,34,33,1
In The End,Linkin Park,2,37,39,1
Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,40,40,10,10
What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",61,61,3,3
Issues,Meek Mill,77,77,1,1
Wins & Losses,Meek Mill,79,79,1,1
It's Goin' Down,Descendants 2 Cast,77,77,4,4
1942 Flows,Meek Mill,83,83,1,1
Imitadora,Romeo Santos,91,91,1,1
We Ball,Meek Mill Featuring Young Thug,96,96,1,1
F**k That Check Up,Meek Mill & Lil Uzi Vert,97,97,1,1
Heavy Heart,Meek Mill,99,99,1,1
You Da Baddest,Future Featuring Nicki Minaj,38,38,2,2
Unforgettable,Thomas Rhett,47,47,15,15
When It Rains It Pours,Luke Combs,33,33,15,15
They Don't Know,Jason Aldean,67,67,12,12
Honest,The Chainsmokers,77,77,4,4
The Weekend,SZA,43,43,15,15
New Rules,Dua Lipa,21,21,15,15
Wish I Knew You,The Revivalists,84,84,9,9
Every Little Thing,Carly Pearce,50,50,15,15
Learn To Let Go,Kesha,97,97,1,1
All The Pretty Girls,Kenny Chesney,63,63,14,14
For Her,Chris Lane,92,92,4,4
The Race,Tay-K,44,44,14,14
Patty Cake,Kodak Black,76,76,3,3
OMG,Camila Cabello Featuring Quavo,81,81,1,1
What About Us,P!nk,13,13,14,14
Perplexing Pegasus,Rae Sremmurd,84,84,3,3
B.E.D.,Jacquees,69,69,13,13
Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",95,95,1,1
Havana,Camila Cabello Featuring Young Thug,2,2,13,13
Silence,Marshmello Featuring Khalid,42,42,13,13
More Girls Like You,Kip Moore,66,66,12,12
Something New,Wiz Khalifa Featuring Ty Dolla $ign,92,92,1,1
Untouchable,YoungBoy Never Broke Again,95,95,2,2
I Could Use A Love Song,Maren Morris,75,75,12,12
Fix A Drink,Chris Janson,67,67,11,11
Friends,Justin Bieber + Bloodpop,20,20,10,10
I Get The Bag,Gucci Mane Featuring Migos,11,11,12,12
Roll In Peace,Kodak Black Featuring XXXTENTACION,53,53,12,12
Look What You Made Me Do,Taylor Swift,1,1,12,12
Younger Now,Miley Cyrus,79,79,1,1
Its Every Night Sis,Ricegum Featuring Alissa Violet,80,80,1,1
Transportin',Kodak Black,46,46,12,12
Questions,Chris Brown,78,78,11,11
Jocelyn Flores,XXXTENTACION,31,31,11,11
The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,31,31,11,11
F**k Love,XXXTENTACION Featuring Trippie Redd,41,41,11,11
Sauce It Up,Lil Uzi Vert,49,49,11,11
Everybody Dies In Their Nightmares,XXXTENTACION,54,54,4,4
444+222,Lil Uzi Vert,60,60,3,3
What Lovers Do,Maroon 5 Featuring SZA,9,9,11,11
Light It Up,Luke Bryan,62,62,11,11
Revenge,XXXTENTACION,77,77,2,2
Neon Guts,Lil Uzi Vert Featuring Pharrell Williams,79,79,2,2
Two,Lil Uzi Vert,80,80,1,1
X,Lil Uzi Vert,81,81,2,2
For Real,Lil Uzi Vert,82,82,1,1
UnFazed,Lil Uzi Vert Featuring The Weeknd,84,84,1,1
No Sleep Leak,Lil Uzi Vert,90,90,1,1
Depression & Obsession,XXXTENTACION,91,91,1,1
Dark Queen,Lil Uzi Vert,91,91,2,2
Save Me,XXXTENTACION,94,94,1,1
Carry On,XXXTENTACION,95,95,1,1
